kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
288	2.03751973	0.680983964	0.83736378	0.909878808	0.174060719
289	2.02159641	0.682913941	0.840466889	0.908014575	0.175432255
290	1.98568518	0.687566515	0.843904586	0.904135025	0.176924574
291	1.94945932	0.693010531	0.846700275	0.900282673	0.178393387
292	1.93259395	0.697315316	0.847877025	0.898500529	0.179694373
293	1.93466249	0.700468211	0.845432171	0.899258883	0.180788329
294	1.93933795	0.703496743	0.839918745	0.900970017	0.181775899
295	1.94405438	0.705865396	0.834357015	0.902696143	0.182715482
296	1.94625017	0.707038211	0.831767688	0.903499761	0.183665461
297	1.94127179	0.707371532	0.832185038	0.903462056	0.184623564
298	1.93004504	0.707624088	0.833216849	0.903376499	0.185563892
299	1.91871993	0.707784707	0.834481653	0.903290193	0.186514831
300	1.91344739	0.707842001	0.835598626	0.903250012	0.187504783
301	1.91627572	0.705414536	0.836399989	0.904540101	0.188545263
302	1.9226566	0.699941039	0.837109281	0.907449029	0.189622632
303	1.92909339	0.694419586	0.837920984	0.910383443	0.190728627
304	1.93209011	0.691849011	0.839029551	0.911749594	0.191854986
305	1.92239308	0.692752	0.841577703	0.90954924	0.193022555
306	1.90052615	0.694789791	0.845524485	0.90458695	0.194230546
307	1.87846764	0.696845436	0.849166095	0.899581185	0.195434835
308	1.86819805	0.697802465	0.850798395	0.897250693	0.196591291
309	1.87808495	0.697627226	0.84852984	0.898701021	0.197679156
310	1.90117069	0.69713253	0.843413612	0.902059646	0.198726877
311	1.92643527	0.696384661	0.838252559	0.905666173	0.199762997
312	1.94285871	0.695449664	0.835849771	0.907860446	0.200816053
313	1.95056506	0.692810444	0.835906669	0.908692846	0.201894712
314	1.95709822	0.688223839	0.836075116	0.909370977	0.202983621
315	1.96164184	0.683854725	0.836341986	0.909828815	0.204076687
316	1.96337709	0.681868485	0.836694854	0.909999955	0.20516782
317	1.95148348	0.684427063	0.838454382	0.908520178	0.206244797
318	1.92466465	0.690197479	0.841890242	0.905183467	0.207313859
319	1.89761085	0.696018452	0.845255815	0.901817521	0.208397669
320	1.88501564	0.698728472	0.846804053	0.900250466	0.209518895
321	1.89729822	0.695204202	0.845607083	0.901114014	0.210705145
322	1.92500151	0.687255836	0.842907112	0.903250409	0.211940565
