kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
377	1.94533033	0.669860481	0.841815876	0.890852712	0.294305071
378	1.92016795	0.676447533	0.840252819	0.890093139	0.295141689
379	1.89530256	0.683092295	0.838356991	0.889572097	0.29595263
380	1.88382229	0.686185841	0.836721916	0.889375052	0.296819151
381	1.88741222	0.684037367	0.835431337	0.891196319	0.297774743
382	1.89633987	0.679190899	0.834181371	0.895303041	0.298775642
383	1.90742194	0.674301969	0.833025302	0.899445744	0.299790086
384	1.91747743	0.672025872	0.832016523	0.901374426	0.300786323
385	1.9274073	0.672538794	0.831036319	0.900009011	0.301741914
386	1.93841247	0.673877	0.830062917	0.896928969	0.302677901
387	1.94736413	0.675680059	0.829314554	0.893821942	0.303627878
388	1.95113244	0.677588067	0.829009519	0.89237543	0.30462544
389	1.93999461	0.680240741	0.830355162	0.892735469	0.305701876
390	1.91487855	0.683752583	0.833389518	0.893548258	0.306836988
391	1.88954244	0.686863971	0.83645046	0.894368168	0.307986117
392	1.87774692	0.688314981	0.837875516	0.894749886	0.309104603
393	1.87944462	0.68845209	0.837514259	0.893042514	0.310194291
394	1.88357931	0.68855207	0.836612356	0.889192461	0.311275708
395	1.88850181	0.688613581	0.835485257	0.885308678	0.312328054
396	1.89256594	0.688634911	0.834448097	0.883500538	0.313330517
397	1.89505265	0.687383459	0.833393879	0.885340291	0.314236085
398	1.89698549	0.684254721	0.832208338	0.889489792	0.315071848
399	1.89928241	0.680326475	0.831237421	0.893675647	0.315932536
400	1.9028612	0.676676869	0.830827184	0.89562442	0.316912889
401	1.91742072	0.672892592	0.833002437	0.895112754	0.318114465
402	1.94407975	0.668593493	0.837907474	0.893957738	0.319494446
403	1.96980697	0.665056239	0.842855485	0.892792603	0.320926843
404	1.98156815	0.663557901	0.845159089	0.892250161	0.322285653
405	1.97872005	0.664541335	0.844498349	0.892686358	0.323528245
406	1.97104188	0.667144846	0.843006963	0.89367026	0.324726408
407	1.96015612	0.67073986	0.84150251	0.894662782	0.325920274
408	1.9476826	0.67469794	0.840802095	0.895124863	0.327149959
409	1.92511382	0.680940301	0.840809834	0.892298161	0.328433291
410	1.89144364	0.689704309	0.840833969	0.885924186	0.329748064
411	1.86073028	0.697542013	0.840873951	0.879494367	0.331075591
412	1.84703519	0.70100467	0.84092944	0.876500891	0.33239719
