kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
290	2.20490723	0.587533532	0.864933569	0.918312431	0.221843929
291	2.20205545	0.583817766	0.864042403	0.918332841	0.223576254
292	2.20093286	0.580490787	0.863679346	0.918374056	0.2252553
293	2.20549716	0.577323474	0.866289015	0.918748043	0.226874096
294	2.21606099	0.573879161	0.872173543	0.919522089	0.228465122
295	2.22740038	0.57106504	0.878109626	0.920315652	0.230019838
296	2.23429024	0.569788641	0.880873238	0.920748096	0.231529687
297	2.2368914	0.569640971	0.879087606	0.920851212	0.232959848
298	2.23900886	0.569533035	0.875059498	0.920930497	0.234326882
299	2.24043761	0.569466519	0.870996099	0.920981579	0.235703167
300	2.24097144	0.569443419	0.869104336	0.920999995	0.237161091
301	2.23684801	0.570924197	0.870034344	0.919159709	0.238757441
302	2.22696848	0.574430787	0.872132602	0.915010208	0.240450007
303	2.21553918	0.578389958	0.874249243	0.910824353	0.242161831
304	2.20676758	0.581228028	0.875234669	0.90887558	0.243815951
305	2.20060313	0.582942545	0.874129447	0.910550283	0.245381613
306	2.19472809	0.584494659	0.871636723	0.914416406	0.246904392
307	2.19031673	0.585623535	0.86912216	0.918539476	0.248419091
308	2.18854434	0.586067974	0.867951476	0.920985079	0.249960505
309	2.19798861	0.582242069	0.868555789	0.921828274	0.251527811
310	2.21928473	0.57361512	0.869957574	0.922505371	0.253105747
311	2.24076742	0.564912587	0.871468211	0.922957404	0.254710633
312	2.25076893	0.560861023	0.872399239	0.923124956	0.256358798
313	2.24277151	0.562093852	0.872693727	0.923026621	0.258070577
314	2.2231199	0.56516596	0.872868197	0.922745508	0.259835238
315	2.19924059	0.568993457	0.873045593	0.922312797	0.261621355
316	2.17855954	0.572493287	0.873348724	0.921759654	0.263397498
317	2.15997077	0.576004495	0.87451235	0.920273815	0.265182712
318	2.14029577	0.57992704	0.876580234	0.917537135	0.266985994
319	2.1246479	0.583129611	0.878561238	0.914417596	0.268755594
320	2.11814272	0.584480523	0.87946402	0.911783441	0.270439747
321	2.12234537	0.5841098	0.878894101	0.909504832	0.271987666
322	2.13182567	0.583273028	0.877608444	0.90718183	0.273443943
323	2.14138902	0.582428925	0.876311523	0.905370013	0.274902088
324	2.14584135	0.582035943	0.875707727	0.904625208	0.276455619
325	2.13463781	0.582201986	0.876170747	0.906104822	0.278176022
326	2.10927188	0.58267882	0.877215172	0.909441533	0.280008514
327	2.08342936	0.583416849	0.878268748	0.912807479	0.281856341
328	2.07079825	0.584366547	0.878759253	0.914374534	0.283622745
329	2.06987988	0.587775811	0.876971734	0.914089413	0.285263661
330	2.06921156	0.594053892	0.872940895	0.913425618	0.286839361
331	2.06880078	0.600120833	0.86887474	0.912706069	0.288406893
332	2.06865844	0.602895944	0.866981695	0.912253312	0.290023294
333	2.08663887	0.596479535	0.868474339	0.912101722	0.291713051
334	2.12718136	0.582009926	0.87198032	0.912011946	0.29344475
335	2.16807904	0.567413545	0.875866887	0.9119179	0.295193463
336	2.18711943	0.560618032	0.878501391	0.911753559	0.296934266
337	2.17764949	0.562110153	0.879888237	0.910979816	0.298677594
338	2.15485739	0.565691423	0.881096172	0.909537756	0.300431901
339	2.12827747	0.569838012	0.881952398	0.908140216	0.30216574
